# time_unit: years
# unit: mm
# scale: 1
# column_names: ymd hms years north east up north_sigma east_sigma up_sigma
# columns_index: 0 1 2 3 4 5 6 7 8
# index_cols: ymd hms
# index_formats: %Y%m%d %H%M%S
20000317 120000	 2000.2094	  -27.2600	   29.2500	   -0.5100	    2.3600	    2.3600	    7.8800
20000318 120000	 2000.2122	  -33.1100	   30.1600	   -1.4100	    1.7800	    1.7800	    6.0300
20000319 120000	 2000.2149	  -33.0100	   24.2800	   -4.0900	    2.0600	    2.0600	    6.8500
20000320 120000	 2000.2177	  -27.5500	   25.3800	   -4.3500	    3.6700	    3.6700	   11.7600
20000321 120000	 2000.2204	  -31.0300	   26.7000	    2.4700	    2.4600	    2.4600	    8.1100
20000322 120000	 2000.2231	  -31.0700	   22.3600	   -0.5400	    2.0000	    2.0000	    6.7100
20000323 120000	 2000.2259	  -30.7700	   27.3400	   -2.8100	    2.0200	    2.0200	    6.6300
20000324 120000	 2000.2286	  -31.7600	   25.6700	   -2.5300	    1.9300	    1.9300	    6.3500
20000325 120000	 2000.2313	  -32.0400	   27.6500	   -4.1500	    2.3200	    2.3200	    7.4800
20000326 120000	 2000.2341	  -31.8900	   22.3500	   -5.5900	    2.0600	    2.0600	    6.7700
20000327 120000	 2000.2368	  -32.6100	   24.9500	   -3.5100	    1.9900	    1.9900	    6.5400
20000328 120000	 2000.2396	  -30.1600	   24.8100	   -1.1700	    2.5600	    2.5600	    8.3800
20000329 120000	 2000.2423	  -31.5900	   25.8200	   -0.5500	    1.8800	    1.8800	    6.4300
20000330 120000	 2000.2450	  -30.7800	   27.5200	   -0.0500	    1.8200	    1.8200	    6.2700
20000331 120000	 2000.2478	  -29.8900	   25.7200	   -1.6800	    2.2900	    2.2900	    7.5700
20000401 120000	 2000.2505	  -31.5700	   26.3100	    0.0800	    1.9600	    1.9600	    6.8800
20000402 120000	 2000.2533	  -31.5100	   25.4000	    0.7000	    1.9300	    1.9300	    6.5300
20000403 120000	 2000.2560	  -30.1500	   25.5900	   -0.4200	    1.8200	    1.8200	    6.3200
20000404 120000	 2000.2587	  -30.3000	   26.1700	    0.7000	    1.9200	    1.9200	    6.4700
20000405 120000	 2000.2615	  -32.4500	   24.5700	   -1.3600	    1.8600	    1.8600	    6.2600
20000406 120000	 2000.2642	  -29.9200	   22.7100	  -10.2400	    2.1200	    2.1200	    7.0200
20000407 120000	 2000.2669	  -31.6200	   25.5700	   -5.1800	    1.8400	    1.8400	    6.2100
20000408 120000	 2000.2697	  -30.1500	   25.5400	   -0.2900	    1.9400	    1.9400	    6.4600
20000409 120000	 2000.2724	  -30.0800	   27.7000	    0.8900	    2.0100	    2.0100	    6.6600
20000410 120000	 2000.2752	  -30.6800	   23.6600	    1.3900	    1.8700	    1.8700	    6.1800
20000411 120000	 2000.2779	  -30.0400	   26.7400	    0.7300	    1.8100	    1.8100	    5.9300
20000412 120000	 2000.2806	  -29.2000	   25.8600	   -1.6100	    1.9600	    1.9600	    6.5200
20000413 120000	 2000.2834	  -28.2100	   22.4800	   -1.0800	    2.1600	    2.1600	    7.2400
20000414 120000	 2000.2861	  -30.3700	   23.8800	   -0.4700	    2.0600	    2.0600	    6.8600
20000415 120000	 2000.2888	  -31.1700	   25.0800	   -5.6100	    1.7300	    1.7300	    5.7500
20000416 120000	 2000.2916	  -29.3900	   24.4100	   -2.1400	    1.9600	    1.9600	    6.6300
20000417 120000	 2000.2943	  -29.1100	   24.2100	  -10.7600	    1.8900	    1.8900	    6.2900
20000418 120000	 2000.2971	  -28.8500	   25.3500	   -7.9600	    1.9200	    1.9200	    6.4000
20000419 120000	 2000.2998	  -31.1100	   21.4900	   -6.8500	    1.8800	    1.8800	    6.2900
20000420 120000	 2000.3025	  -30.0900	   28.9700	    2.3900	    1.7700	    1.7700	    5.9400
20000421 120000	 2000.3053	  -30.2300	   23.9300	   -7.0200	    1.9400	    1.9400	    6.4800
20000422 120000	 2000.3080	  -30.3400	   25.5000	   -7.2600	    1.9200	    1.9200	    6.3700
20000423 120000	 2000.3107	  -29.2000	   22.9200	   -3.6100	    1.8500	    1.8500	    6.1100
20000424 120000	 2000.3135	  -31.5600	   27.6300	    0.5600	    1.9100	    1.9100	    6.5800
20000425 120000	 2000.3162	  -31.1600	   26.0300	    1.0000	    1.8900	    1.8900	    6.3300
20000426 120000	 2000.3190	  -29.4700	   24.9400	   -3.8500	    1.6700	    1.6700	    5.5600
20000427 120000	 2000.3217	  -30.9800	   24.1900	   -0.7600	    1.8000	    1.8000	    6.0400
20000428 120000	 2000.3244	  -29.6700	   26.5700	   -6.5900	    1.9700	    1.9700	    6.4500
20000429 120000	 2000.3272	  -27.0000	   24.4800	  -10.5800	    2.1000	    2.1000	    6.9100
20000430 120000	 2000.3299	  -30.0300	   21.8800	    0.1200	    1.7300	    1.7300	    6.0400
20000501 120000	 2000.3326	  -30.4400	   24.1000	   -4.9200	    1.7200	    1.7200	    5.8600
20000502 120000	 2000.3354	  -30.2800	   22.8800	   -2.8600	    1.8000	    1.8000	    6.0100
20000503 120000	 2000.3381	  -30.4900	   23.7300	   -2.7300	    1.8500	    1.8500	    6.2100
20000504 120000	 2000.3409	  -29.0300	   22.9700	    1.3900	    1.7200	    1.7200	    5.8700
20000505 120000	 2000.3436	  -28.9000	   25.2800	   -0.7000	    1.9800	    1.9800	    6.6200
20000506 120000	 2000.3463	  -29.2000	   25.6500	   -0.5600	    1.8500	    1.8500	    6.1400
20000507 120000	 2000.3491	  -27.8400	   22.8100	    3.2600	    1.7300	    1.7300	    5.9000
20000508 120000	 2000.3518	  -28.6300	   25.5300	    0.1100	    1.8900	    1.8900	    6.3400
20000509 120000	 2000.3546	  -28.9600	   24.4600	   -2.3400	    1.9300	    1.9300	    6.6800
20000510 120000	 2000.3573	  -28.3100	   24.2300	   -4.4500	    1.9700	    1.9700	    6.5700
20000511 120000	 2000.3600	  -26.4500	   21.7600	  -12.8000	    2.2400	    2.2400	    7.4200
20000512 120000	 2000.3628	  -27.8500	   24.8900	   -0.5300	    1.7600	    1.7500	    5.9700
20000513 120000	 2000.3655	  -28.5800	   24.9100	    6.5400	    1.6800	    1.6800	    5.7900
20000514 120000	 2000.3682	  -25.7400	   25.4100	    3.5700	    1.8400	    1.8400	    6.2200
20000515 120000	 2000.3710	  -25.6700	   25.2200	    2.1200	    2.1200	    2.1200	    7.0600
20000516 120000	 2000.3737	  -28.3800	   25.2600	   -3.4300	    1.9100	    1.9100	    6.3900
20000517 120000	 2000.3765	  -28.1900	   23.7800	   -5.7800	    1.6000	    1.6000	    5.4600
20000518 120000	 2000.3792	  -28.5200	   25.5400	   -7.1800	    1.8900	    1.8900	    6.3200
20000519 120000	 2000.3819	  -30.1300	   26.5800	    2.3800	    1.7200	    1.7200	    5.8000
20000520 120000	 2000.3847	  -26.4100	   24.3300	   -1.8800	    1.8800	    1.8800	    6.4400
20000521 120000	 2000.3874	  -27.7500	   22.7600	   -0.7900	    1.8000	    1.8000	    6.0200
20000522 120000	 2000.3901	  -27.0500	   25.6900	   -7.8800	    1.8800	    1.8800	    6.2100
20000523 120000	 2000.3929	  -29.7400	   22.6200	   -1.8200	    1.9600	    1.9600	    6.5200
20000524 120000	 2000.3956	  -30.0700	   20.4300	   -5.5800	    2.0500	    2.0500	    6.8700
20000525 120000	 2000.3984	  -28.4800	   23.9500	   -4.8300	    2.2900	    2.2900	    7.5500
20000526 120000	 2000.4011	  -27.7100	   26.2900	    0.8000	    1.9200	    1.9200	    6.3800
20000527 120000	 2000.4038	  -27.2500	   23.6700	    5.1400	    1.8800	    1.8800	    6.4800
20000528 120000	 2000.4066	  -27.2200	   24.0400	   -1.7800	    1.8600	    1.8600	    6.2600
20000529 120000	 2000.4093	  -27.8500	   23.9500	    2.9800	    1.8600	    1.8600	    6.2600
20000530 120000	 2000.4120	  -28.3200	   23.1300	    2.1900	    1.7700	    1.7600	    5.8900
20000531 120000	 2000.4148	  -27.2700	   25.9100	    0.6900	    1.7000	    1.7000	    5.7400
20000601 120000	 2000.4175	  -28.8800	   22.1600	   -2.3600	    1.6100	    1.6100	    5.3600
20000602 120000	 2000.4203	  -26.5800	   22.8900	   -6.5700	    1.7500	    1.7500	    5.7100
20000603 120000	 2000.4230	  -29.6500	   23.0200	   -0.2100	    1.7900	    1.7900	    6.0500
20000604 120000	 2000.4257	  -27.3200	   24.7900	   -1.8300	    1.6300	    1.6300	    5.6200
20000605 120000	 2000.4285	  -27.1800	   23.3400	    1.3900	    1.9200	    1.9200	    6.3900
